id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
11454;64;86;12,4989;12,4992;41,9055;41,9058;12,49905;41,90565;12,49901962;41,90569687;14;1;5,2;8,91;7;12/2/2014 12:59;1;20
11588;64;87;12,4989;12,4992;41,9058;41,9061;12,49905;41,90595;12,49917285;41,90580114;2;1;5,18;8,92;7;12/2/2014 12:59;1;20
11589;65;87;12,4992;12,4995;41,9058;41,9061;12,49935;41,90595;12,49934522;41,90591844;16;1;5,1;9,06;7;12/2/2014 12:59;1;20
11590;66;87;12,4995;12,4998;41,9058;41,9061;12,49965;41,90595;12,49955385;41,90606031;6;1;5,05;9,14;7;12/2/2014 12:59;1;20
11724;66;88;12,4995;12,4998;41,9061;41,9064;12,49965;41,90625;12,49970297;41,90616157;10;1;4,95;9,28;7;12/2/2014 12:59;1;20
230;96;2;12,5085;12,5088;41,8803;41,8806;12,50865;41,88045;12,50859945;41,88045387;46;1;0,5;3;2;12/2/2014 12:59;1;20
11860;68;89;12,5001;12,5004;41,9064;41,9067;12,50025;41,90655;12,50023365;41,9065179;16;1;4,19;10,46;7;12/2/2014 12:59;1;20
11861;69;89;12,5004;12,5007;41,9064;41,9067;12,50055;41,90655;12,50044346;41,90665713;6;1;4,14;10,54;7;12/2/2014 12:59;1;20
11995;69;90;12,5004;12,5007;41,9067;41,907;12,50055;41,90685;12,5005036;41,90679739;10;1;3,71;11,21;7;12/2/2014 12:59;1;20
12260;66;92;12,4995;12,4998;41,9073;41,9076;12,49965;41,90745;12,49967521;41,90749468;14;1;3,4;11,66;8;12/2/2014 12:59;1;20
12394;66;93;12,4995;12,4998;41,9076;41,9079;12,49965;41,90775;12,49953243;41,90761239;2;1;3,39;11,68;8;12/2/2014 12:59;1;20
12127;67;91;12,4998;12,5001;41,907;41,9073;12,49995;41,90715;12,49999877;41,90722858;10;1;3,54;11,45;7;12/2/2014 12:59;1;20
12261;67;92;12,4998;12,5001;41,9073;41,9076;12,49995;41,90745;12,49985368;41,90734754;6;1;3,5;11,51;8;12/2/2014 12:59;1;20
11994;68;90;12,5001;12,5004;41,9067;41,907;12,50025;41,90685;12,50034517;41,90694506;8;1;3,66;11,28;7;12/2/2014 12:59;1;20
12128;68;91;12,5001;12,5004;41,907;41,9073;12,50025;41,90715;12,50018109;41,90707936;10;1;3,6;11,36;7;12/2/2014 12:59;1;20
12393;65;93;12,4992;12,4995;41,9076;41,9079;12,49935;41,90775;12,49936218;41,90775595;16;1;2,94;12,38;8;12/2/2014 12:59;1;20
364;96;3;12,5085;12,5088;41,8806;41,8809;12,50865;41,88075;12,50875473;41,88062859;8;1;0,7;2,55;2;12/2/2014 12:59;1;20
8907;63;67;12,4986;12,4989;41,8998;41,9001;12,49875;41,89995;12,49880293;41,89989335;5;1;4,62;4,63;5;12/2/2014 12:59;1;20
8908;64;67;12,4989;12,4992;41,8998;41,9001;12,49905;41,89995;12,49895712;41,90003436;4;1;4,63;4,64;5;12/2/2014 12:59;1;20
9042;64;68;12,4989;12,4992;41,9001;41,9004;12,49905;41,90025;12,49911131;41,90017537;5;1;4,64;4,65;5;12/2/2014 12:59;1;20
9043;65;68;12,4992;12,4995;41,9001;41,9004;12,49935;41,90025;12,49928457;41,90033245;4;1;4,67;4,7;5;12/2/2014 12:59;1;20
9177;65;69;12,4992;12,4995;41,9004;41,9007;12,49935;41,90055;12,4994272;41,90046406;4;1;4,71;4,72;5;12/2/2014 12:59;1;20
9178;66;69;12,4995;12,4998;41,9004;41,9007;12,49965;41,90055;12,49959364;41,90061569;5;1;4,72;4,79;5;12/2/2014 12:59;1;20
9586;72;72;12,5013;12,5016;41,9013;41,9016;12,50145;41,90145;12,50138981;41,90155515;4;1;12,95;12,97;13;12/2/2014 12:59;1;20
9721;73;73;12,5016;12,5019;41,9016;41,9019;12,50175;41,90175;12,50173916;41,90180234;7;1;12,9;12,93;13;12/2/2014 12:59;1;20
9855;73;74;12,5016;12,5019;41,9019;41,9022;12,50175;41,90205;12,50188625;41,90190643;1;1;12,89;12,89;13;12/2/2014 12:59;1;20
9856;74;74;12,5019;12,5022;41,9019;41,9022;12,50205;41,90205;12,50205158;41,90203365;8;1;12,75;12,89;13;12/2/2014 12:59;1;20
9857;75;74;12,5022;12,5025;41,9019;41,9022;12,50235;41,90205;12,50222015;41,90217972;1;1;12,63;12,63;13;12/2/2014 12:59;1;20
