id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
9852;70;74;12,5007;12,501;41,9019;41,9022;12,50085;41,90205;12,50093975;41,90191498;5;1;2;4;3;12/2/2014 12:55;1;19
10730;10;81;12,4827;12,483;41,904;41,9043;12,48285;41,90415;12,48284512;41,90422096;21;2;0,78;25,92;11;12/2/2014 12:55;1;19
11796;4;89;12,4809;12,4812;41,9064;41,9067;12,48105;41,90655;12,48105142;41,90653209;27;2;0,89;25,59;12;12/2/2014 12:55;1;19
6702;2;51;12,4803;12,4806;41,895;41,8953;12,48045;41,89515;12,48047622;41,89502017;6;1;11,05;11,48;11;12/2/2014 12:55;1;19
16686;70;125;12,5007;12,501;41,9172;41,9175;12,50085;41,91735;12,50091843;41,91744547;12;2;1;9,42;5;12/2/2014 12:55;1;19
16687;71;125;12,501;12,5013;41,9172;41,9175;12,50115;41,91735;12,50111684;41,91729222;21;2;1;9,33;5;12/2/2014 12:55;1;19
11177;55;84;12,4962;12,4965;41,9049;41,9052;12,49635;41,90505;12,49633879;41,9050118;86;3;0,37;20,65;5;12/2/2014 12:55;1;19
16952;68;127;12,5001;12,5004;41,9178;41,9181;12,50025;41,91795;12,50025214;41,91798983;30;2;0,87;11,76;5;12/2/2014 12:55;1;19
9719;71;73;12,501;12,5013;41,9016;41,9019;12,50115;41,90175;12,50112743;41,90175456;28;1;0,62;3,79;2;12/2/2014 12:55;1;19
6707;7;51;12,4818;12,4821;41,895;41,8953;12,48195;41,89515;12,48207974;41,89507977;12;3;3,26;23,58;15;12/2/2014 12:55;1;19
13918;116;104;12,5145;12,5148;41,9109;41,9112;12,51465;41,91105;12,51462998;41,91094825;15;1;2;22,73;15;12/2/2014 12:55;1;19
9516;2;72;12,4803;12,4806;41,9013;41,9016;12,48045;41,90145;12,48042651;41,90145914;26;4;1;14,67;9;12/2/2014 12:55;1;19
56;56;1;12,4965;12,4968;41,88;41,8803;12,49665;41,88015;12,49653482;41,88026428;3;1;1,25;2,5;2;12/2/2014 12:55;1;19
9248;2;70;12,4803;12,4806;41,9007;41,901;12,48045;41,90085;12,48049273;41,90083476;14;2;8,86;16,6;13;12/2/2014 12:55;1;19
7779;7;59;12,4818;12,4821;41,8974;41,8977;12,48195;41,89755;12,48184579;41,89748883;12;2;10,31;17;12;12/2/2014 12:55;1;19
6703;3;51;12,4806;12,4809;41,895;41,8953;12,48075;41,89515;12,48076668;41,89503021;5;1;10,04;10,96;10;12/2/2014 12:55;1;19
17086;68;128;12,5001;12,5004;41,9181;41,9184;12,50025;41,91825;12,50022409;41,91822185;31;2;0,22;2,47;1;12/2/2014 12:55;1;19
9653;5;73;12,4812;12,4815;41,9016;41,9019;12,48135;41,90175;12,4813466;41,90174449;27;3;1;11,1;5;12/2/2014 12:55;1;19
11579;55;87;12,4962;12,4965;41,9058;41,9061;12,49635;41,90595;12,49637758;41,90587631;18;2;7,44;26,58;14;12/2/2014 12:55;1;19
11445;55;86;12,4962;12,4965;41,9055;41,9058;12,49635;41,90565;12,49622675;41,90577184;6;2;7,51;24,04;13;12/2/2014 12:55;1;19
11444;54;86;12,4959;12,4962;41,9055;41,9058;12,49605;41,90565;12,49606091;41,90564708;21;2;6,67;23,19;12;12/2/2014 12:55;1;19
9649;1;73;12,48;12,4803;41,9016;41,9019;12,48015;41,90175;12,48012956;41,90175454;12;2;1;13;5;12/2/2014 12:55;1;19
13977;41;105;12,492;12,4923;41,9112;41,9115;12,49215;41,91135;12,492013;41,911421;1;1;8;8;8;12/2/2014 12:55;1;19
9941;25;75;12,4872;12,4875;41,9022;41,9025;12,48735;41,90235;12,48730248;41,90243776;11;1;1,51;2;2;12/2/2014 12:55;1;19
9381;1;71;12,48;12,4803;41,901;41,9013;12,48015;41,90115;12,48029995;41,90128708;2;2;8,52;15;12;12/2/2014 12:55;1;19
9938;22;75;12,4863;12,4866;41,9022;41,9025;12,48645;41,90235;12,48645753;41,90228397;11;1;1,36;2;2;12/2/2014 12:55;1;19
17217;65;129;12,4992;12,4995;41,9184;41,9187;12,49935;41,91855;12,49937444;41,91864054;16;2;1,14;14;6;12/2/2014 12:55;1;19
7645;7;58;12,4818;12,4821;41,8971;41,8974;12,48195;41,89725;12,48194107;41,89725886;14;2;10,32;21,48;16;12/2/2014 12:55;1;19
6570;4;50;12,4809;12,4812;41,8947;41,895;12,48105;41,89485;12,48100459;41,89486027;6;1;9,29;9,91;10;12/2/2014 12:55;1;19
8847;3;67;12,4806;12,4809;41,8998;41,9001;12,48075;41,89995;12,48082599;41,89999928;10;1;6;15,53;13;12/2/2014 12:55;1;19
11580;56;87;12,4965;12,4968;41,9058;41,9061;12,49665;41,90595;12,49660265;41,90603112;17;2;7,39;30,14;14;12/2/2014 12:55;1;19
8748;38;66;12,4911;12,4914;41,8995;41,8998;12,49125;41,89965;12,49131463;41,89954088;26;1;0,01;4;1;12/2/2014 12:55;1;19
