id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
6339;41;48;12,492;12,4923;41,8941;41,8944;12,49215;41,89425;12,49210427;41,89436791;30;1;3,35;20,87;9;12/2/2014 12:49;1;17
6473;41;49;12,492;12,4923;41,8944;41,8947;12,49215;41,89455;12,49226076;41,89440814;12;1;3,38;20,84;9;12/2/2014 12:49;1;17
6474;42;49;12,4923;12,4926;41,8944;41,8947;12,49245;41,89455;12,49246129;41,8944612;42;1;3,4;20,83;9;12/2/2014 12:49;1;17
6475;43;49;12,4926;12,4929;41,8944;41,8947;12,49275;41,89455;12,49275095;41,89453784;36;1;3,45;20,8;9;12/2/2014 12:49;1;17
6476;44;49;12,4929;12,4932;41,8944;41,8947;12,49305;41,89455;12,49304282;41,89461498;42;1;3,49;20,77;9;12/2/2014 12:49;1;17
6477;45;49;12,4932;12,4935;41,8944;41,8947;12,49335;41,89455;12,49329491;41,89467964;18;1;3,69;20,62;9;12/2/2014 12:49;1;17
6336;38;48;12,4911;12,4914;41,8941;41,8944;12,49125;41,89425;12,49124877;41,89415902;42;1;3,05;21,09;9;12/2/2014 12:49;1;17
10999;11;83;12,483;12,4833;41,9046;41,9049;12,48315;41,90475;12,48314073;41,90476385;117;4;0,14;25,27;7;12/2/2014 12:49;1;17
12542;80;94;12,5037;12,504;41,9079;41,9082;12,50385;41,90805;12,50387454;41,90814209;12;2;17,07;19,73;18;12/2/2014 12:49;1;17
10797;77;81;12,5028;12,5031;41,904;41,9043;12,50295;41,90415;12,50286961;41,90412385;7;1;13,46;16,08;15;12/2/2014 12:49;1;17
16727;111;125;12,513;12,5133;41,9172;41,9175;12,51315;41,91735;12,51318312;41,91732224;35;1;0,74;46,91;18;12/2/2014 12:49;1;17
16593;111;124;12,513;12,5133;41,9169;41,9172;12,51315;41,91705;12,5130404;41,91716592;6;1;1,11;47,83;18;12/2/2014 12:49;1;17
10370;52;78;12,4953;12,4956;41,9031;41,9034;12,49545;41,90325;12,49552016;41,90334432;46;4;0,19;23,57;5;12/2/2014 12:49;1;17
10597;11;80;12,483;12,4833;41,9037;41,904;12,48315;41,90385;12,48328522;41,90396539;17;4;0,26;25,38;9;12/2/2014 12:49;1;17
4999;41;38;12,492;12,4923;41,8911;41,8914;12,49215;41,89125;12,49209663;41,89124468;6;1;12,87;13;13;12/2/2014 12:49;1;17
12543;81;94;12,504;12,5043;41,9079;41,9082;12,50415;41,90805;12,50417839;41,9080925;14;2;15,07;19,13;17;12/2/2014 12:49;1;17
13528;128;101;12,5181;12,5184;41,91;41,9103;12,51825;41,91015;12,5182736;41,91024985;9;1;0,85;34,2;15;12/2/2014 12:49;1;17
1157;85;9;12,5052;12,5055;41,8824;41,8827;12,50535;41,88255;12,50538352;41,88253173;11;1;12,05;22,25;16;12/2/2014 12:49;1;17
10796;76;81;12,5025;12,5028;41,904;41,9043;12,50265;41,90415;12,50277039;41,90415574;6;1;15,5;19;18;12/2/2014 12:50;1;17
10903;49;82;12,4944;12,4947;41,9043;41,9046;12,49455;41,90445;12,4944795;41,90449731;20;3;0,05;29,49;4;12/2/2014 12:50;1;17
12544;82;94;12,5043;12,5046;41,9079;41,9082;12,50445;41,90805;12,5044354;41,90803809;21;2;8,72;25,61;18;12/2/2014 12:50;1;17
11000;12;83;12,4833;12,4836;41,9046;41,9049;12,48345;41,90475;12,48340722;41,90468114;71;4;0,32;25,21;7;12/2/2014 12:50;1;17
7126;24;54;12,4869;12,4872;41,8959;41,8962;12,48705;41,89605;12,48710632;41,89614105;6;2;3,74;28;16;12/2/2014 12:50;1;17
7130;28;54;12,4881;12,4884;41,8959;41,8962;12,48825;41,89605;12,48824482;41,89602406;13;2;3,44;23,26;12;12/2/2014 12:50;1;17
11043;55;83;12,4962;12,4965;41,9046;41,9049;12,49635;41,90475;12,49647691;41,9048801;7;3;0,3;37,25;7;12/2/2014 12:50;1;17
11177;55;84;12,4962;12,4965;41,9049;41,9052;12,49635;41,90505;12,49633238;41,90499539;49;3;0,3;37,23;7;12/2/2014 12:50;1;17
11176;54;84;12,4959;12,4962;41,9049;41,9052;12,49605;41,90505;12,49613365;41,90515391;28;3;0,3;37,06;7;12/2/2014 12:50;1;17
10734;14;81;12,4839;12,4842;41,904;41,9043;12,48405;41,90415;12,48403966;41,90415676;114;4;0,47;25;7;12/2/2014 12:50;1;17
11310;54;85;12,4959;12,4962;41,9052;41,9055;12,49605;41,90535;12,49595976;41,90526867;28;3;0,3;36,83;6;12/2/2014 12:50;1;17
