id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
8981;3;68;12,4806;12,4809;41,9001;41,9004;12,48075;41,90025;12,48074017;41,90024467;16;2;3,25;12,93;9;12/2/2014 12:46;1;16
11035;47;83;12,4938;12,4941;41,9046;41,9049;12,49395;41,90475;12,4939322;41,90471897;8;1;11,54;11,95;12;12/2/2014 12:46;1;16
8714;4;66;12,4809;12,4812;41,8995;41,8998;12,48105;41,89965;12,4809781;41,89967003;24;2;2;14,57;12;12/2/2014 12:46;1;16
11168;46;84;12,4935;12,4938;41,9049;41,9052;12,49365;41,90505;12,49362977;41,90494029;6;1;13,71;16,66;15;12/2/2014 12:46;1;16
7929;23;60;12,4866;12,4869;41,8977;41,898;12,48675;41,89785;12,486789;41,89782814;21;2;1,5;21;12;12/2/2014 12:46;1;16
1376;36;11;12,4905;12,4908;41,883;41,8833;12,49065;41,88315;12,49068171;41,88321717;17;1;0,01;17,41;10;12/2/2014 12:46;1;16
13601;67;102;12,4998;12,5001;41,9103;41,9106;12,49995;41,91045;12,49982315;41,91032958;2;1;11,29;11,32;11;12/2/2014 12:46;1;16
13469;69;101;12,5004;12,5007;41,91;41,9103;12,50055;41,91015;12,50042912;41,91001687;2;1;10,98;11;11;12/2/2014 12:46;1;16
13069;71;98;12,501;12,5013;41,9091;41,9094;12,50115;41,90925;12,50129703;41,90939243;1;1;1,96;1,96;2;12/2/2014 12:46;1;16
13337;71;100;12,501;12,5013;41,9097;41,91;12,50115;41,90985;12,50102997;41,90971756;1;1;9,94;9,94;10;12/2/2014 12:46;1;16
1377;37;11;12,4908;12,4911;41,883;41,8833;12,49095;41,88315;12,490946;41,88309591;14;1;5,68;27,91;15;12/2/2014 12:46;1;16
13733;65;103;12,4992;12,4995;41,9106;41,9109;12,49935;41,91075;12,49926949;41,91063881;2;1;12,4;12,64;13;12/2/2014 12:46;1;16
230;96;2;12,5085;12,5088;41,8803;41,8806;12,50865;41,88045;12,50855833;41,88045235;17;1;0,67;2;2;12/2/2014 12:46;1;16
10998;10;83;12,4827;12,483;41,9046;41,9049;12,48285;41,90475;12,48292264;41,9047991;44;1;0,03;6;2;12/2/2014 12:46;1;16
7795;23;59;12,4866;12,4869;41,8974;41,8977;12,48675;41,89755;12,4868598;41,89758635;8;2;9,54;15,93;12;12/2/2014 12:46;1;16
1243;37;10;12,4908;12,4911;41,8827;41,883;12,49095;41,88285;12,49107592;41,88297691;3;1;9,79;17,45;15;12/2/2014 12:46;1;16
7796;24;59;12,4869;12,4872;41,8974;41,8977;12,48705;41,89755;12,48690987;41,89744949;2;2;9,52;9,6;10;12/2/2014 12:46;1;16
15763;85;118;12,5052;12,5055;41,9151;41,9154;12,50535;41,91525;12,50522954;41,91528871;7;1;4;15;8;12/2/2014 12:47;1;16
17351;65;130;12,4992;12,4995;41,9187;41,919;12,49935;41,91885;12,49945069;41,91876827;11;1;2,43;8,44;6;12/2/2014 12:47;1;16
9115;3;69;12,4806;12,4809;41,9004;41,9007;12,48075;41,90055;12,48063852;41,90048103;10;2;2;12,89;7;12/2/2014 12:47;1;16
7245;9;55;12,4824;12,4827;41,8962;41,8965;12,48255;41,89635;12,48259805;41,89636078;17;2;6,94;18,67;14;12/2/2014 12:47;1;16
8847;3;67;12,4806;12,4809;41,8998;41,9001;12,48075;41,89995;12,48084455;41,8999958;24;2;1,38;13,04;9;12/2/2014 12:47;1;16
17352;66;130;12,4995;12,4998;41,9187;41,919;12,49965;41,91885;12,49963079;41,91887534;26;1;2,32;7,67;5;12/2/2014 12:47;1;16
17487;67;131;12,4998;12,5001;41,919;41,9193;12,49995;41,91915;12,49994452;41,91911686;24;1;2,2;7,59;5;12/2/2014 12:47;1;16
7113;11;54;12,483;12,4833;41,8959;41,8962;12,48315;41,89605;12,4831922;41,89606059;14;1;0,2;12,2;5;12/2/2014 12:47;1;16
12760;30;96;12,4887;12,489;41,9085;41,9088;12,48885;41,90865;12,48890076;41,90866018;36;1;0,71;31;16;12/2/2014 12:47;1;16
8848;4;67;12,4809;12,4812;41,8998;41,9001;12,48105;41,89995;12,48091841;41,89983744;6;2;5,5;13,05;10;12/2/2014 12:47;1;16
17488;68;131;12,5001;12,5004;41,919;41,9193;12,50025;41,91915;12,50025205;41,91917268;24;1;1,56;7,5;4;12/2/2014 12:47;1;16
7662;24;58;12,4869;12,4872;41,8971;41,8974;12,48705;41,89725;12,48694764;41,89724648;13;2;1;9,5;6;12/2/2014 12:47;1;16
