id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
643;107;5;12,5118;12,5121;41,8812;41,8815;12,51195;41,88135;12,51192904;41,8814276;18;1;16,3;34,93;25;12/2/2014 12:05;1;2
5792;30;44;12,4887;12,489;41,8929;41,8932;12,48885;41,89305;12,48890776;41,89307628;6;1;37,57;39,04;38;12/2/2014 12:05;1;2
17168;16;129;12,4845;12,4848;41,9184;41,9187;12,48465;41,91855;12,48473966;41,91845465;8;1;31,65;43,39;37;12/2/2014 12:05;1;2
5523;29;42;12,4884;12,4887;41,8923;41,8926;12,48855;41,89245;12,48860434;41,89254157;4;1;37,9;38;38;12/2/2014 12:05;1;2
5657;29;43;12,4884;12,4887;41,8926;41,8929;12,48855;41,89275;12,48868491;41,89262251;1;1;37,87;37,87;38;12/2/2014 12:05;1;2
5658;30;43;12,4887;12,489;41,8926;41,8929;12,48885;41,89275;12,48882994;41,89276821;8;1;37,6;37,83;38;12/2/2014 12:05;1;2
5793;31;44;12,489;12,4893;41,8929;41,8932;12,48915;41,89305;12,48907072;41,89296069;8;1;36,47;38,16;37;12/2/2014 12:05;1;2
17034;16;128;12,4845;12,4848;41,9181;41,9184;12,48465;41,91825;12,48457603;41,91830444;10;1;30,74;47,74;39;12/2/2014 12:05;1;2
5659;31;43;12,489;12,4893;41,8926;41,8929;12,48915;41,89275;12,48925283;41,89287927;2;1;36,42;36,44;36;12/2/2014 12:05;1;2
5660;32;43;12,4893;12,4896;41,8926;41,8929;12,48945;41,89275;12,48943784;41,89278963;7;1;36,22;36,39;36;12/2/2014 12:05;1;2
5527;33;42;12,4896;12,4899;41,8923;41,8926;12,48975;41,89245;12,48986954;41,89258046;2;1;36;36,03;36;12/2/2014 12:05;1;2
5661;33;43;12,4896;12,4899;41,8926;41,8929;12,48975;41,89275;12,48970509;41,89266014;6;1;36,06;36,19;36;12/2/2014 12:05;1;2
17033;15;128;12,4842;12,4845;41,9181;41,9184;12,48435;41,91825;12,48444827;41,91815313;6;1;30,28;49,95;40;12/2/2014 12:05;1;2
7592;88;57;12,5061;12,5064;41,8968;41,8971;12,50625;41,89695;12,50621726;41,8969829;11;1;30,93;39,67;34;12/2/2014 12:05;1;2
644;108;5;12,5121;12,5124;41,8812;41,8815;12,51225;41,88135;12,51226455;41,88147569;12;1;19,93;35,2;28;12/2/2014 12:05;1;2
7459;89;56;12,5064;12,5067;41,8965;41,8968;12,50655;41,89665;12,50660265;41,89674113;5;1;30,19;30,56;30;12/2/2014 12:05;1;2
7593;89;57;12,5064;12,5067;41,8968;41,8971;12,50655;41,89695;12,50644566;41,89683386;3;1;30,65;30,84;31;12/2/2014 12:05;1;2
5528;34;42;12,4899;12,4902;41,8923;41,8926;12,49005;41,89245;12,49007193;41,89249081;9;1;31,5;35,5;34;12/2/2014 12:05;1;2
