id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
10903;49;82;12,4944;12,4947;41,9043;41,9046;12,49455;41,90445;12,49445424;41,90457385;24;4;0,05;14,11;4;12/2/2014 12:22;1;8
11173;51;84;12,495;12,4953;41,9049;41,9052;12,49515;41,90505;12,49515176;41,90504045;77;4;0,07;20,12;4;12/2/2014 12:22;1;8
11127;5;84;12,4812;12,4815;41,9049;41,9052;12,48135;41,90505;12,48148667;41,90516744;10;3;0,17;20,7;9;12/2/2014 12:22;1;8
11038;50;83;12,4947;12,495;41,9046;41,9049;12,49485;41,90475;12,49483047;41,90482713;66;4;0,06;14,62;3;12/2/2014 12:22;1;8
11172;50;84;12,4947;12,495;41,9049;41,9052;12,49485;41,90505;12,49498065;41,90492766;22;4;0,07;15,33;4;12/2/2014 12:22;1;8
11037;49;83;12,4944;12,4947;41,9046;41,9049;12,49455;41,90475;12,49460519;41,90467635;66;4;0,06;14,09;3;12/2/2014 12:22;1;8
9180;68;69;12,5001;12,5004;41,9004;41,9007;12,50025;41,90055;12,50027731;41,90056932;51;3;0,02;26,56;6;12/2/2014 12:22;1;8
11528;4;87;12,4809;12,4812;41,9058;41,9061;12,48105;41,90595;12,48097568;41,90591317;36;3;0,14;18,81;6;12/2/2014 12:22;1;8
12228;34;92;12,4899;12,4902;41,9073;41,9076;12,49005;41,90745;12,49004537;41,90740299;31;2;0,03;3,28;1;12/2/2014 12:22;1;8
11397;7;86;12,4818;12,4821;41,9055;41,9058;12,48195;41,90565;12,48193191;41,90568938;15;2;7,04;19;12;12/2/2014 12:22;1;8
10902;48;82;12,4941;12,4944;41,9043;41,9046;12,49425;41,90445;12,49430569;41,9044309;105;4;0,01;14,75;3;12/2/2014 12:22;1;8
9179;67;69;12,4998;12,5001;41,9004;41,9007;12,49995;41,90055;12,5000596;41,90068436;8;3;0,95;28,48;13;12/2/2014 12:22;1;8
