id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
11877;85;89;12,5052;12,5055;41,9064;41,9067;12,50535;41,90655;12,50526753;41,90654074;16;2;2;17,04;11;12/2/2014 12:43;1;15
16128;48;121;12,4941;12,4944;41,916;41,9163;12,49425;41,91615;12,49411011;41,91606903;3;1;12;13,33;13;12/2/2014 12:43;1;15
7114;12;54;12,4833;12,4836;41,8959;41,8962;12,48345;41,89605;12,48344366;41,89600889;15;1;0,5;3;2;12/2/2014 12:43;1;15
3444;94;26;12,5079;12,5082;41,8875;41,8878;12,50805;41,88765;12,50812421;41,887649;16;2;9,36;15;12;12/2/2014 12:43;1;15
12501;39;94;12,4914;12,4917;41,9079;41,9082;12,49155;41,90805;12,491665;41,907925;1;1;10;10;10;12/2/2014 12:43;1;15
13322;56;100;12,4965;12,4968;41,9097;41,91;12,49665;41,90985;12,49665083;41,90983009;21;3;0,39;21,12;10;12/2/2014 12:43;1;15
15994;48;120;12,4941;12,4944;41,9157;41,916;12,49425;41,91585;12,49421817;41,91586413;9;2;1,5;12,84;7;12/2/2014 12:43;1;15
13188;56;99;12,4965;12,4968;41,9094;41,9097;12,49665;41,90955;12,49676868;41,90962982;9;3;0,37;21,24;10;12/2/2014 12:43;1;15
13189;57;99;12,4968;12,4971;41,9094;41,9097;12,49695;41,90955;12,49691117;41,90947359;16;4;0,2;21,4;9;12/2/2014 12:43;1;15
12364;36;93;12,4905;12,4908;41,9076;41,9079;12,49065;41,90775;12,49074204;41,90773839;30;2;0,31;16;6;12/2/2014 12:43;1;15
11876;84;89;12,5049;12,5052;41,9064;41,9067;12,50505;41,90655;12,50515811;41,9066698;5;2;4;7,61;6;12/2/2014 12:43;1;15
11403;13;86;12,4836;12,4839;41,9055;41,9058;12,48375;41,90565;12,48379206;41,90570948;14;2;1,79;30,56;13;12/2/2014 12:43;1;15
12806;76;96;12,5025;12,5028;41,9085;41,9088;12,50265;41,90865;12,50260131;41,90856107;6;2;3,59;17,34;13;12/2/2014 12:43;1;15
13161;29;99;12,4884;12,4887;41,9094;41,9097;12,48855;41,90955;12,48859593;41,90955373;34;1;1,36;16;8;12/2/2014 12:43;1;15
10750;30;81;12,4887;12,489;41,904;41,9043;12,48885;41,90415;12,48872995;41,90410264;3;2;0,79;20,85;14;12/2/2014 12:44;1;15
13190;58;99;12,4971;12,4974;41,9094;41,9097;12,49725;41,90955;12,49723906;41,90956892;32;4;0,17;14,93;7;12/2/2014 12:44;1;15
13324;58;100;12,4971;12,4974;41,9097;41,91;12,49725;41,90985;12,49738697;41,90971238;4;4;0,17;14,95;8;12/2/2014 12:44;1;15
13325;59;100;12,4974;12,4977;41,9097;41,91;12,49755;41,90985;12,4975513;41,90987178;36;4;0,13;15,13;8;12/2/2014 12:44;1;15
13594;60;102;12,4977;12,498;41,9103;41,9106;12,49785;41,91045;12,49783332;41,91034362;8;2;1,18;17,13;5;12/2/2014 12:44;1;15
13460;60;101;12,4977;12,498;41,91;41,9103;12,49785;41,91015;12,49783214;41,91015152;33;4;0,06;16,38;8;12/2/2014 12:44;1;15
12636;40;95;12,4917;12,492;41,9082;41,9085;12,49185;41,90835;12,49185237;41,90834022;32;1;2,25;30,67;11;12/2/2014 12:44;1;15
12770;40;96;12,4917;12,492;41,9085;41,9088;12,49185;41,90865;12,4917275;41,90853333;8;1;2,21;29,33;10;12/2/2014 12:44;1;15
13731;63;103;12,4986;12,4989;41,9106;41,9109;12,49875;41,91075;12,49877456;41,91077502;20;4;1,49;63,4;11;12/2/2014 12:44;1;15
12769;39;96;12,4914;12,4917;41,9085;41,9088;12,49155;41,90865;12,49157361;41,90867748;32;1;1,8;29;10;12/2/2014 12:44;1;15
11536;12;87;12,4833;12,4836;41,9058;41,9061;12,48345;41,90595;12,48345109;41,90597713;17;2;1,58;32,75;15;12/2/2014 12:44;1;15
9858;76;74;12,5025;12,5028;41,9019;41,9022;12,50265;41,90205;12,50274885;41,90208213;9;2;0,17;3,91;2;12/2/2014 12:44;1;15
13295;29;100;12,4884;12,4887;41,9097;41,91;12,48855;41,90985;12,48854953;41,90984679;34;2;2,35;25,91;12;12/2/2014 12:44;1;15
12768;38;96;12,4911;12,4914;41,9085;41,9088;12,49125;41,90865;12,49124622;41,90863546;28;1;1,71;25,44;9;12/2/2014 12:44;1;15
12766;36;96;12,4905;12,4908;41,9085;41,9088;12,49065;41,90865;12,49076933;41,90851196;8;1;1,6;24;9;12/2/2014 12:44;1;15
12767;37;96;12,4908;12,4911;41,9085;41,9088;12,49095;41,90865;12,490951;41,908559;24;1;1,63;24,67;9;12/2/2014 12:44;1;15
12632;36;95;12,4905;12,4908;41,9082;41,9085;12,49065;41,90835;12,49057809;41,90838553;32;1;0,85;23,78;8;12/2/2014 12:44;1;15
10615;29;80;12,4884;12,4887;41,9037;41,904;12,48855;41,90385;12,48850387;41,90391834;14;2;1,01;14,96;7;12/2/2014 12:44;1;15
12631;35;95;12,4902;12,4905;41,9082;41,9085;12,49035;41,90835;12,4904658;41,90837375;12;1;0,9;20,67;7;12/2/2014 12:44;1;15
11270;14;85;12,4839;12,4842;41,9052;41,9055;12,48405;41,90535;12,48406167;41,90536077;8;1;13,08;13,2;13;12/2/2014 12:44;1;15
11137;15;84;12,4842;12,4845;41,9049;41,9052;12,48435;41,90505;12,48436928;41,90505791;9;1;13,24;13,37;13;12/2/2014 12:44;1;15
11004;16;83;12,4845;12,4848;41,9046;41,9049;12,48465;41,90475;12,48466069;41,90477099;9;1;13,39;13,53;13;12/2/2014 12:44;1;15
10871;17;82;12,4848;12,4851;41,9043;41,9046;12,48495;41,90445;12,48496851;41,90446787;8;1;13,57;13,74;14;12/2/2014 12:44;1;15
11005;17;83;12,4848;12,4851;41,9046;41,9049;12,48495;41,90475;12,48482259;41,90461159;1;1;13,55;13,55;14;12/2/2014 12:44;1;15
10738;18;81;12,4851;12,4854;41,904;41,9043;12,48525;41,90415;12,48527055;41,90416775;8;1;13,89;14,39;14;12/2/2014 12:44;1;15
10872;18;82;12,4851;12,4854;41,9043;41,9046;12,48525;41,90445;12,48511734;41,90432053;1;1;13,81;13,81;14;12/2/2014 12:44;1;15
12498;36;94;12,4905;12,4908;41,9079;41,9082;12,49065;41,90805;12,49061489;41,90803719;28;1;0,71;17,17;6;12/2/2014 12:44;1;15
12471;9;94;12,4824;12,4827;41,9079;41,9082;12,48255;41,90805;12,48249073;41,90800056;5;1;1,12;1,24;1;12/2/2014 12:44;1;15
16129;49;121;12,4944;12,4947;41,916;41,9163;12,49455;41,91615;12,49466482;41,91608116;9;1;1;31,88;13;12/2/2014 12:44;1;15
3311;95;25;12,5082;12,5085;41,8872;41,8875;12,50835;41,88735;12,5082732;41,88733686;20;2;4,5;19,2;12;12/2/2014 12:44;1;15
16273;59;122;12,4974;12,4977;41,9163;41,9166;12,49755;41,91645;12,49763741;41,91635023;4;1;9,07;11,38;10;12/2/2014 12:44;1;15
12877;13;97;12,4836;12,4839;41,9088;41,9091;12,48375;41,90895;12,48380334;41,90903882;4;1;9,02;9,07;9;12/2/2014 12:44;1;15
13160;28;99;12,4881;12,4884;41,9094;41,9097;12,48825;41,90955;12,48824733;41,9095956;36;1;2,55;17,3;9;12/2/2014 12:44;1;15
12613;17;95;12,4848;12,4851;41,9082;41,9085;12,48495;41,90835;12,4849705;41,90848381;5;1;8,43;8,53;8;12/2/2014 12:44;1;15
12747;17;96;12,4848;12,4851;41,9085;41,9088;12,48495;41,90865;12,48482943;41,9085083;1;1;8,56;8,56;9;12/2/2014 12:44;1;15
12614;18;95;12,4851;12,4854;41,9082;41,9085;12,48525;41,90835;12,48523605;41,90847668;6;1;8,29;8,4;8;12/2/2014 12:44;1;15
13297;31;100;12,489;12,4893;41,9097;41,91;12,48915;41,90985;12,48914355;41,90991292;41;2;2,1;25,84;11;12/2/2014 12:44;1;15
13298;32;100;12,4893;12,4896;41,9097;41,91;12,48945;41,90985;12,48940434;41,90980327;35;1;1;18;9;12/2/2014 12:44;1;15
10614;28;80;12,4881;12,4884;41,9037;41,904;12,48825;41,90385;12,48833393;41,9037745;6;2;1,06;8,72;5;12/2/2014 12:44;1;15
10659;73;80;12,5016;12,5019;41,9037;41,904;12,50175;41,90385;12,50171636;41,90391003;15;1;2,04;22,44;8;12/2/2014 12:44;1;15
13357;91;100;12,507;12,5073;41,9097;41,91;12,50715;41,90985;12,50720278;41,90973282;5;1;14;16;15;12/2/2014 12:44;1;15
13296;30;100;12,4887;12,489;41,9097;41,91;12,48885;41,90985;12,48885797;41,90989389;42;2;2,29;25,87;12;12/2/2014 12:44;1;15
16274;60;122;12,4977;12,498;41,9163;41,9166;12,49785;41,91645;12,49785217;41,91649732;9;1;1,71;8,31;5;12/2/2014 12:44;1;15
5730;102;43;12,5103;12,5106;41,8926;41,8929;12,51045;41,89275;12,51053624;41,89289083;4;1;12,19;14,39;13;12/2/2014 12:44;1;15
