id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
13840;38;104;12,4911;12,4914;41,9109;41,9112;12,49125;41,91105;12,49125168;41,91104272;25;1;14,46;43;30;12/2/2014 12:02;1;1
13975;39;105;12,4914;12,4917;41,9112;41,9115;12,49155;41,91135;12,49162845;41,91125472;12;1;14,26;42,91;29;12/2/2014 12:02;1;1
13704;36;103;12,4905;12,4908;41,9106;41,9109;12,49065;41,91075;12,49065125;41,91071648;21;1;15,07;40,32;29;12/2/2014 12:02;1;1
6112;82;46;12,5043;12,5046;41,8935;41,8938;12,50445;41,89365;12,50448809;41,89365871;8;1;25;26,5;26;12/2/2014 12:02;1;1
9293;47;70;12,4938;12,4941;41,9007;41,901;12,49395;41,90085;12,49405432;41,90095901;3;1;24,28;24,31;24;12/2/2014 12:02;1;1
9294;48;70;12,4941;12,4944;41,9007;41,901;12,49425;41,90085;12,49424803;41,90082073;7;1;24,19;24,27;24;12/2/2014 12:02;1;1
9295;49;70;12,4944;12,4947;41,9007;41,901;12,49455;41,90085;12,494403;41,90071011;1;1;24,17;24,17;24;12/2/2014 12:02;1;1
11608;84;87;12,5049;12,5052;41,9058;41,9061;12,50505;41,90595;12,50503895;41,90593981;24;3;18,5;43,13;31;12/2/2014 12:02;1;1
13433;33;101;12,4896;12,4899;41,91;41,9103;12,48975;41,91015;12,48972722;41,91019239;21;1;15,5;39,35;27;12/2/2014 12:02;1;1
9161;49;69;12,4944;12,4947;41,9004;41,9007;12,49455;41,90055;12,49456992;41,90058725;7;1;23,88;24,16;24;12/2/2014 12:02;1;1
6113;83;46;12,5046;12,5049;41,8935;41,8938;12,50475;41,89365;12,50467292;41,89359938;6;1;25;25,57;25;12/2/2014 12:02;1;1
9028;50;68;12,4947;12,495;41,9001;41,9004;12,49485;41,90025;12,49490612;41,90034545;4;1;23,8;23,83;24;12/2/2014 12:02;1;1
9162;50;69;12,4947;12,495;41,9004;41,9007;12,49485;41,90055;12,49477156;41,90044102;3;1;23,84;23,87;24;12/2/2014 12:02;1;1
9029;51;68;12,495;12,4953;41,9001;41,9004;12,49515;41,90025;12,49511759;41,90019527;7;1;23,72;23,79;24;12/2/2014 12:02;1;1
5979;83;45;12,5046;12,5049;41,8932;41,8935;12,50475;41,89335;12,50482962;41,89347119;3;1;25,61;25,69;26;12/2/2014 12:02;1;1
13569;35;102;12,4902;12,4905;41,9103;41,9106;12,49035;41,91045;12,49034447;41,9105236;17;1;15,27;39,88;25;12/2/2014 12:02;1;1
13705;37;103;12,4908;12,4911;41,9106;41,9109;12,49095;41,91075;12,4909115;41,91083441;13;1;14,84;40,35;24;12/2/2014 12:02;1;1
13434;34;101;12,4899;12,4902;41,91;41,9103;12,49005;41,91015;12,48993131;41,91028268;2;1;16,65;30,66;24;12/2/2014 12:02;1;1
5980;84;45;12,5049;12,5052;41,8932;41,8935;12,50505;41,89335;12,50504273;41,8933742;8;1;25,73;28,09;27;12/2/2014 12:02;1;1
13997;61;105;12,498;12,4983;41,9112;41,9115;12,49815;41,91135;12,4980332;41,91134092;23;4;16,82;38,04;28;12/2/2014 12:02;1;1
14130;60;106;12,4977;12,498;41,9115;41,9118;12,49785;41,91165;12,49796911;41,91163044;20;4;16,62;37,88;27;12/2/2014 12:02;1;1
11419;29;86;12,4884;12,4887;41,9055;41,9058;12,48855;41,90565;12,48856593;41,90576148;16;2;22,5;25,31;24;12/2/2014 12:02;1;1
11066;78;83;12,5031;12,5034;41,9046;41,9049;12,50325;41,90475;12,50318167;41,90474218;45;3;0,31;42,37;24;12/2/2014 12:02;1;1
5981;85;45;12,5052;12,5055;41,8932;41,8935;12,50535;41,89335;12,5053313;41,89338637;7;1;22,2;29;27;12/2/2014 12:02;1;1
14134;64;106;12,4989;12,4992;41,9115;41,9118;12,49905;41,91165;12,49901221;41,91173334;26;2;15;47,75;29;12/2/2014 12:02;1;1
11418;28;86;12,4881;12,4884;41,9055;41,9058;12,48825;41,90565;12,48824135;41,90561867;12;2;19,56;25;23;12/2/2014 12:02;1;1
14920;46;112;12,4935;12,4938;41,9133;41,9136;12,49365;41,91345;12,49364875;41,91341371;7;1;26,72;26,79;27;12/2/2014 12:02;1;1
14787;47;111;12,4938;12,4941;41,913;41,9133;12,49395;41,91315;12,49398536;41,91323345;5;1;26,41;26,68;27;12/2/2014 12:02;1;1
14921;47;112;12,4938;12,4941;41,9133;41,9136;12,49395;41,91345;12,4938356;41,91331335;2;1;26,69;26,71;27;12/2/2014 12:02;1;1
14788;48;111;12,4941;12,4944;41,913;41,9133;12,49425;41,91315;12,49425773;41,91309256;8;1;26,27;26,33;26;12/2/2014 12:02;1;1
14655;49;110;12,4944;12,4947;41,9127;41,913;12,49455;41,91285;12,49455362;41,91292692;7;1;26,21;26,26;26;12/2/2014 12:02;1;1
11554;30;87;12,4887;12,489;41,9058;41,9061;12,48885;41,90595;12,48886736;41,90588194;14;2;19;26,13;24;12/2/2014 12:02;1;1
14656;50;110;12,4947;12,495;41,9127;41,913;12,49485;41,91285;12,49481349;41,91278197;6;1;26;26,2;26;12/2/2014 12:02;1;1
14522;50;109;12,4947;12,495;41,9124;41,9127;12,49485;41,91255;12,49499989;41,91268921;1;1;25,83;25,83;26;12/2/2014 12:02;1;1
14523;51;109;12,495;12,4953;41,9124;41,9127;12,49515;41,91255;12,49517902;41,91262531;6;1;25;25,67;25;12/2/2014 12:02;1;1
13998;62;105;12,4983;12,4986;41,9112;41,9115;12,49845;41,91135;12,49854809;41,91130583;31;2;19,5;46,98;32;12/2/2014 12:02;1;1
14524;52;109;12,4953;12,4956;41,9124;41,9127;12,49545;41,91255;12,49545221;41,91259575;6;1;24,29;24,83;24;12/2/2014 12:02;1;1
14525;53;109;12,4956;12,4959;41,9124;41,9127;12,49575;41,91255;12,4957501;41,91262064;7;1;24,16;24,27;24;12/2/2014 12:02;1;1
14526;54;109;12,4959;12,4962;41,9124;41,9127;12,49605;41,91255;12,4960475;41,9126482;6;1;24,1;24,15;24;12/2/2014 12:02;1;1
