id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
278;2;13;-122,4063;-122,406;37,7924;37,7927;-122,40615;37,79255;-122,4061497;37,79243379;37;6;6,09;26,88;15;2/6/2008 12:40;1;4
171;33;7;-122,397;-122,3967;37,7906;37,7909;-122,39685;37,79075;-122,3969284;37,79065895;8;2;8,84;18,14;13;2/6/2008 12:40;1;4
279;3;13;-122,406;-122,4057;37,7924;37,7927;-122,40585;37,79255;-122,4058498;37,79248912;48;7;0,47;26,13;14;2/6/2008 12:40;1;4
170;32;7;-122,3973;-122,397;37,7906;37,7909;-122,39715;37,79075;-122,3971214;37,79081535;12;2;8,81;18,31;14;2/6/2008 12:40;1;4
193;32;8;-122,3973;-122,397;37,7909;37,7912;-122,39715;37,79105;-122,3972733;37,79093399;4;2;8,8;18,38;14;2/6/2008 12:40;1;4
277;1;13;-122,4066;-122,4063;37,7924;37,7927;-122,40645;37,79255;-122,4063555;37,79240663;20;6;6,42;27;16;2/6/2008 12:40;1;4
192;31;8;-122,3976;-122,3973;37,7909;37,7912;-122,39745;37,79105;-122,3974497;37,79107137;14;2;8,72;18,95;14;2/6/2008 12:40;1;4
326;27;14;-122,3988;-122,3985;37,7927;37,793;-122,39865;37,79285;-122,3986916;37,79284414;6;1;24,49;25,07;25;2/6/2008 12:40;1;4
489;6;22;-122,4051;-122,4048;37,7951;37,7954;-122,40495;37,79525;-122,4049527;37,79529759;10;2;10,86;18,76;14;2/6/2008 12:40;1;4
177;16;8;-122,4021;-122,4018;37,7909;37,7912;-122,40195;37,79105;-122,4019489;37,79103857;55;8;2,07;28,98;15;2/6/2008 12:40;1;4
214;30;9;-122,3979;-122,3976;37,7912;37,7915;-122,39775;37,79135;-122,3977537;37,79132855;16;2;8,7;19,06;14;2/6/2008 12:40;1;4
280;4;13;-122,4057;-122,4054;37,7924;37,7927;-122,40555;37,79255;-122,405562;37,792506;45;7;0,37;26,2;14;2/6/2008 12:40;1;4
349;27;15;-122,3988;-122,3985;37,793;37,7933;-122,39865;37,79315;-122,3987478;37,7931366;7;1;24,03;24,42;24;2/6/2008 12:40;1;4
213;29;9;-122,3982;-122,3979;37,7912;37,7915;-122,39805;37,79135;-122,3979349;37,79147279;4;2;8,7;19,08;14;2/6/2008 12:40;1;4
236;29;10;-122,3982;-122,3979;37,7915;37,7918;-122,39805;37,79165;-122,3980799;37,79158819;12;2;8,69;19,16;14;2/6/2008 12:40;1;4
178;17;8;-122,4018;-122,4015;37,7909;37,7912;-122,40165;37,79105;-122,4016492;37,791069;64;8;2,01;29,06;15;2/6/2008 12:40;1;4
452;15;20;-122,4024;-122,4021;37,7945;37,7948;-122,40225;37,79465;-122,4022883;37,79479564;11;3;12;25,24;16;2/6/2008 12:40;1;4
472;12;21;-122,4033;-122,403;37,7948;37,7951;-122,40315;37,79495;-122,4032073;37,79494786;12;2;3,24;24;14;2/6/2008 12:40;1;4
235;28;10;-122,3985;-122,3982;37,7915;37,7918;-122,39835;37,79165;-122,3982986;37,79173088;10;2;8,56;19,98;14;2/6/2008 12:40;1;4
179;18;8;-122,4015;-122,4012;37,7909;37,7912;-122,40135;37,79105;-122,4013335;37,7911075;54;8;1,87;29,28;15;2/6/2008 12:40;1;4
512;29;22;-122,3982;-122,3979;37,7951;37,7954;-122,39805;37,79525;-122,3980419;37,79529444;13;2;11,5;27,21;20;2/6/2008 12:40;1;4
450;13;20;-122,403;-122,4027;37,7945;37,7948;-122,40285;37,79465;-122,4028528;37,79472418;12;2;15,29;16,05;16;2/6/2008 12:40;1;4
305;6;14;-122,4051;-122,4048;37,7927;37,793;-122,40495;37,79285;-122,4050751;37,79278851;4;1;15,86;16;16;2/6/2008 12:40;1;4
280;27;12;-122,3988;-122,3985;37,7921;37,7924;-122,39865;37,79225;-122,3985875;37,79223861;13;2;8,34;21,61;14;2/6/2008 12:40;1;4
451;14;20;-122,4027;-122,4024;37,7945;37,7948;-122,40255;37,79465;-122,4025604;37,79476433;12;2;14,87;16,42;16;2/6/2008 12:41;1;4
