id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
378;33;16;-122,397;-122,3967;37,7933;37,7936;-122,39685;37,79345;-122,3969694;37,79359709;5;4;0,6;47,34;15;2/6/2008 12:43;1;5
401;33;17;-122,397;-122,3967;37,7936;37,7939;-122,39685;37,79375;-122,3968331;37,79361398;25;4;0,61;47,26;15;2/6/2008 12:43;1;5
285;32;12;-122,3973;-122,397;37,7921;37,7924;-122,39715;37,79225;-122,3971474;37,79220148;40;5;11,29;44,23;20;2/6/2008 12:43;1;5
121;29;5;-122,3982;-122,3979;37,79;37,7903;-122,39805;37,79015;-122,3980659;37,79014412;21;2;12,45;24;19;2/6/2008 12:43;1;5
16;16;1;-122,4021;-122,4018;37,7888;37,7891;-122,40195;37,78895;-122,4020029;37,7889468;81;10;3,73;40;16;2/6/2008 12:43;1;5
500;17;22;-122,4018;-122,4015;37,7951;37,7954;-122,40165;37,79525;-122,4015976;37,79524222;14;2;5,13;26;17;2/6/2008 12:43;1;5
263;33;11;-122,397;-122,3967;37,7918;37,7921;-122,39685;37,79195;-122,396859;37,79198679;35;5;10,89;43,39;19;2/6/2008 12:43;1;5
307;31;13;-122,3976;-122,3973;37,7924;37,7927;-122,39745;37,79255;-122,3974356;37,79255166;62;6;1,52;53,55;16;2/6/2008 12:43;1;5
495;12;22;-122,4033;-122,403;37,7951;37,7954;-122,40315;37,79525;-122,403263;37,79524974;13;2;16,49;25,07;21;2/6/2008 12:43;1;5
494;34;21;-122,3967;-122,3964;37,7948;37,7951;-122,39655;37,79495;-122,3966109;37,79491342;7;2;12,48;20,89;18;2/6/2008 12:43;1;5
353;31;15;-122,3976;-122,3973;37,793;37,7933;-122,39745;37,79315;-122,3975464;37,79315531;58;7;1,04;57;19;2/6/2008 12:43;1;5
219;35;9;-122,3964;-122,3961;37,7912;37,7915;-122,39625;37,79135;-122,3961923;37,79144354;22;5;10,12;38,19;17;2/6/2008 12:43;1;5
242;35;10;-122,3964;-122,3961;37,7915;37,7918;-122,39625;37,79165;-122,3963281;37,79156293;21;5;10,27;39,15;17;2/6/2008 12:43;1;5
539;33;23;-122,397;-122,3967;37,7954;37,7957;-122,39685;37,79555;-122,3968071;37,79550986;10;2;10,57;27,63;19;2/6/2008 12:43;1;5
264;34;11;-122,3967;-122,3964;37,7918;37,7921;-122,39655;37,79195;-122,3966744;37,79184018;11;5;10,73;40,88;19;2/6/2008 12:43;1;5
241;34;10;-122,3967;-122,3964;37,7915;37,7918;-122,39655;37,79165;-122,3965301;37,79171802;31;5;10,48;40,5;18;2/6/2008 12:43;1;5
99;30;4;-122,3979;-122,3976;37,7897;37,79;-122,39775;37,78985;-122,3976933;37,78983154;20;6;11,03;23,17;16;2/6/2008 12:43;1;5
314;15;14;-122,4024;-122,4021;37,7927;37,793;-122,40225;37,79285;-122,4022504;37,79292335;26;4;11,89;25,45;18;2/6/2008 12:43;1;5
52;29;2;-122,3982;-122,3979;37,7891;37,7894;-122,39805;37,78925;-122,398112;37,78935485;16;4;9,62;19,48;14;2/6/2008 12:43;1;5
472;12;21;-122,4033;-122,403;37,7948;37,7951;-122,40315;37,79495;-122,4032073;37,79494786;12;2;16,86;25,1;21;2/6/2008 12:43;1;5
75;29;3;-122,3982;-122,3979;37,7894;37,7897;-122,39805;37,78955;-122,3979696;37,7894676;16;4;10,02;19,52;14;2/6/2008 12:43;1;5
283;7;13;-122,4048;-122,4045;37,7924;37,7927;-122,40465;37,79255;-122,4046781;37,79262424;21;4;8,07;19,29;14;2/6/2008 12:43;1;5
76;30;3;-122,3979;-122,3976;37,7894;37,7897;-122,39775;37,78955;-122,3977915;37,78960853;24;4;10,43;19,59;14;2/6/2008 12:43;1;5
313;14;14;-122,4027;-122,4024;37,7927;37,793;-122,40255;37,79285;-122,4025588;37,79288602;28;4;11,8;25,44;19;2/6/2008 12:43;1;5
176;15;8;-122,4024;-122,4021;37,7909;37,7912;-122,40225;37,79105;-122,4022671;37,79098655;38;10;3,42;29,7;17;2/6/2008 12:43;1;5
518;12;23;-122,4033;-122,403;37,7954;37,7957;-122,40315;37,79555;-122,4032966;37,79541609;3;2;16;24,69;19;2/6/2008 12:43;1;5
517;34;22;-122,3967;-122,3964;37,7951;37,7954;-122,39655;37,79525;-122,3966537;37,79522292;6;1;22,21;23,97;23;2/6/2008 12:43;1;5
34;34;1;-122,3967;-122,3964;37,7888;37,7891;-122,39655;37,78895;-122,3965527;37,78895234;51;6;1,11;34,5;14;2/6/2008 12:43;1;5
540;34;23;-122,3967;-122,3964;37,7954;37,7957;-122,39655;37,79555;-122,3966929;37,79540253;1;1;24,4;24,4;24;2/6/2008 12:44;1;5
178;17;8;-122,4018;-122,4015;37,7909;37,7912;-122,40165;37,79105;-122,4016465;37,79107219;35;5;8,12;24,49;17;2/6/2008 12:44;1;5
177;16;8;-122,4021;-122,4018;37,7909;37,7912;-122,40195;37,79105;-122,4019561;37,79103896;32;5;8,15;24,5;18;2/6/2008 12:44;1;5
179;18;8;-122,4015;-122,4012;37,7909;37,7912;-122,40135;37,79105;-122,4013335;37,7911075;30;5;8,05;24,46;17;2/6/2008 12:44;1;5
77;31;3;-122,3976;-122,3973;37,7894;37,7897;-122,39745;37,78955;-122,3973892;37,7896286;20;4;9,28;21,5;15;2/6/2008 12:44;1;5
180;19;8;-122,4012;-122,4009;37,7909;37,7912;-122,40105;37,79105;-122,401063;37,79115032;23;5;7,6;24,41;16;2/6/2008 12:44;1;5
78;32;3;-122,3973;-122,397;37,7894;37,7897;-122,39715;37,78955;-122,3971977;37,78947687;16;4;7,71;21,86;15;2/6/2008 12:44;1;5
240;33;10;-122,397;-122,3967;37,7915;37,7918;-122,39685;37,79165;-122,3968163;37,79169055;6;1;20,03;21;21;2/6/2008 12:44;1;5
55;32;2;-122,3973;-122,397;37,7891;37,7894;-122,39715;37,78925;-122,3970375;37,7893486;12;4;6,29;25,47;16;2/6/2008 12:44;1;5
380;35;16;-122,3964;-122,3961;37,7933;37,7936;-122,39625;37,79345;-122,3962467;37,7933941;32;6;4,03;39,67;16;2/6/2008 12:44;1;5
328;29;14;-122,3982;-122,3979;37,7927;37,793;-122,39805;37,79285;-122,3981378;37,79276167;3;1;13,75;14;14;2/6/2008 12:44;1;5
357;35;15;-122,3964;-122,3961;37,793;37,7933;-122,39625;37,79315;-122,3963718;37,79315022;28;6;4,04;32,73;15;2/6/2008 12:44;1;5
56;33;2;-122,397;-122,3967;37,7891;37,7894;-122,39685;37,78925;-122,396862;37,78920994;32;4;5,07;28,54;16;2/6/2008 12:44;1;5
415;1;19;-122,4066;-122,4063;37,7942;37,7945;-122,40645;37,79435;-122,4064366;37,79425396;12;2;15,14;15,45;15;2/6/2008 12:44;1;5
334;35;14;-122,3964;-122,3961;37,7927;37,793;-122,39625;37,79285;-122,3962273;37,792896;49;5;4,12;23,64;14;2/6/2008 12:44;1;5
416;2;19;-122,4063;-122,406;37,7942;37,7945;-122,40615;37,79435;-122,4061362;37,79429181;12;2;14,71;15,82;15;2/6/2008 12:44;1;5
356;34;15;-122,3967;-122,3964;37,793;37,7933;-122,39655;37,79315;-122,3964046;37,79312134;13;5;4,07;29,27;15;2/6/2008 12:44;1;5
417;3;19;-122,406;-122,4057;37,7942;37,7945;-122,40585;37,79435;-122,4058456;37,79432869;12;2;14,35;16,13;15;2/6/2008 12:44;1;5
418;4;19;-122,4057;-122,4054;37,7942;37,7945;-122,40555;37,79435;-122,4055481;37,79436166;14;2;13,54;16,82;15;2/6/2008 12:44;1;5
206;22;9;-122,4003;-122,4;37,7912;37,7915;-122,40015;37,79135;-122,4001385;37,79125654;8;2;3,82;18,76;17;2/6/2008 12:44;1;5
419;5;19;-122,4054;-122,4051;37,7942;37,7945;-122,40525;37,79435;-122,4052438;37,79440312;12;2;13,16;17,06;15;2/6/2008 12:44;1;5
420;6;19;-122,4051;-122,4048;37,7942;37,7945;-122,40495;37,79435;-122,4049561;37,79443438;14;2;12,63;17,24;15;2/6/2008 12:44;1;5
288;35;12;-122,3964;-122,3961;37,7921;37,7924;-122,39625;37,79225;-122,3962341;37,7923851;5;1;18,85;19;19;2/6/2008 12:44;1;5
151;13;7;-122,403;-122,4027;37,7906;37,7909;-122,40285;37,79075;-122,4027309;37,79086494;2;1;15,96;16,31;16;2/6/2008 12:44;1;5
205;21;9;-122,4006;-122,4003;37,7912;37,7915;-122,40045;37,79135;-122,4004652;37,79121694;6;1;18,73;18,74;19;2/6/2008 12:44;1;5
51;28;2;-122,3985;-122,3982;37,7891;37,7894;-122,39835;37,78925;-122,3983048;37,78920451;28;4;6,82;19,43;14;2/6/2008 12:43;2;5
255;2;12;-122,4063;-122,406;37,7921;37,7924;-122,40615;37,79225;-122,4060262;37,79216321;2;1;5;5,04;5;2/6/2008 12:43;2;5
304;28;13;-122,3985;-122,3982;37,7924;37,7927;-122,39835;37,79255;-122,3983469;37,79244757;12;2;1,68;12,47;7;2/6/2008 12:43;2;5
257;4;12;-122,4057;-122,4054;37,7921;37,7924;-122,40555;37,79225;-122,4056143;37,79224542;12;2;6,99;8,67;8;2/6/2008 12:43;2;5
479;19;21;-122,4012;-122,4009;37,7948;37,7951;-122,40105;37,79495;-122,4010544;37,79489822;5;1;3,48;3,86;4;2/6/2008 12:43;2;5
471;34;20;-122,3967;-122,3964;37,7945;37,7948;-122,39655;37,79465;-122,3965894;37,79459401;34;3;0,11;18,64;8;2/6/2008 12:43;2;5
234;4;11;-122,4057;-122,4054;37,7918;37,7921;-122,40555;37,79195;-122,405553;37,79194349;14;2;6,81;8,79;8;2/6/2008 12:43;2;5
282;6;13;-122,4051;-122,4048;37,7924;37,7927;-122,40495;37,79255;-122,4049833;37,7925822;39;6;5,93;19,27;12;2/6/2008 12:43;2;5
187;3;9;-122,406;-122,4057;37,7912;37,7915;-122,40585;37,79135;-122,4058036;37,79140327;10;2;11,57;12,89;12;2/6/2008 12:43;2;5
443;6;20;-122,4051;-122,4048;37,7945;37,7948;-122,40495;37,79465;-122,4048291;37,79461724;14;2;5,63;9,33;8;2/6/2008 12:43;2;5
210;3;10;-122,406;-122,4057;37,7915;37,7918;-122,40585;37,79165;-122,4057748;37,79161963;34;5;5,43;13,7;10;2/6/2008 12:43;2;5
516;10;23;-122,4039;-122,4036;37,7954;37,7957;-122,40375;37,79555;-122,4037543;37,79547155;6;1;1,17;1,28;1;2/6/2008 12:43;2;5
408;17;18;-122,4018;-122,4015;37,7939;37,7942;-122,40165;37,79405;-122,4016702;37,79395637;6;1;10,18;10,37;10;2/6/2008 12:43;2;5
515;9;23;-122,4042;-122,4039;37,7954;37,7957;-122,40405;37,79555;-122,4040571;37,79543359;7;1;1,11;1,16;1;2/6/2008 12:43;2;5
503;20;22;-122,4009;-122,4006;37,7951;37,7954;-122,40075;37,79525;-122,4008789;37,79512024;1;1;3;3;3;2/6/2008 12:43;2;5
491;8;22;-122,4045;-122,4042;37,7951;37,7954;-122,40435;37,79525;-122,4044059;37,79539136;4;1;1,05;1,08;1;2/6/2008 12:43;2;5
514;8;23;-122,4045;-122,4042;37,7954;37,7957;-122,40435;37,79555;-122,4042664;37,79540825;2;1;1,09;1,1;1;2/6/2008 12:43;2;5
407;16;18;-122,4021;-122,4018;37,7939;37,7942;-122,40195;37,79405;-122,4019515;37,79391774;6;1;10,05;10,16;10;2/6/2008 12:43;2;5
448;34;19;-122,3967;-122,3964;37,7942;37,7945;-122,39655;37,79435;-122,3965381;37,79435404;52;4;0,03;15,79;6;2/6/2008 12:43;2;5
480;20;21;-122,4009;-122,4006;37,7948;37,7951;-122,40075;37,79495;-122,4007971;37,79496193;10;1;2,79;3,24;3;2/6/2008 12:43;2;5
