id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
113;21;5;-122,4006;-122,4003;37,79;37,7903;-122,40045;37,79015;-122,400589;37,79024887;1;1;14,8;14,8;15;2/6/2008 13:19;1;17
247;17;11;-122,4018;-122,4015;37,7918;37,7921;-122,40165;37,79195;-122,4016866;37,79203255;24;5;2,52;48,57;14;2/6/2008 13:19;1;17
212;5;10;-122,4054;-122,4051;37,7915;37,7918;-122,40525;37,79165;-122,4052477;37,79156828;18;3;4,03;25,23;12;2/6/2008 13:19;1;17
168;7;8;-122,4048;-122,4045;37,7909;37,7912;-122,40465;37,79105;-122,404562;37,79103565;3;1;16,62;17;17;2/6/2008 13:19;1;17
246;16;11;-122,4021;-122,4018;37,7918;37,7921;-122,40195;37,79195;-122,4019438;37,79198376;39;5;1,81;48,12;17;2/6/2008 13:19;1;17
112;20;5;-122,4009;-122,4006;37,79;37,7903;-122,40075;37,79015;-122,4007554;37,79022863;6;1;14,29;14,6;14;2/6/2008 13:19;1;17
169;8;8;-122,4045;-122,4042;37,7909;37,7912;-122,40435;37,79105;-122,4044243;37,79105021;9;1;15,91;17;17;2/6/2008 13:19;1;17
211;4;10;-122,4057;-122,4054;37,7915;37,7918;-122,40555;37,79165;-122,4055315;37,79153087;18;3;3,57;25,15;12;2/6/2008 13:19;1;17
348;3;16;-122,406;-122,4057;37,7933;37,7936;-122,40585;37,79345;-122,4058458;37,79342374;19;3;6,17;22,83;16;2/6/2008 13:19;1;17
111;19;5;-122,4012;-122,4009;37,79;37,7903;-122,40105;37,79015;-122,4010503;37,79019063;7;1;14,11;14,27;14;2/6/2008 13:19;1;17
347;2;16;-122,4063;-122,406;37,7933;37,7936;-122,40615;37,79345;-122,406172;37,79338118;17;3;13,44;22,74;18;2/6/2008 13:19;1;17
64;18;3;-122,4015;-122,4012;37,7894;37,7897;-122,40135;37,78955;-122,401256;37,78959383;5;1;13,93;14;14;2/6/2008 13:19;1;17
87;18;4;-122,4015;-122,4012;37,7897;37,79;-122,40135;37,78985;-122,401307;37,7898486;6;1;13,84;13,92;14;2/6/2008 13:19;1;17
523;17;23;-122,4018;-122,4015;37,7954;37,7957;-122,40165;37,79555;-122,4016448;37,79552767;13;3;3,79;29,9;17;2/6/2008 13:19;1;17
110;18;5;-122,4015;-122,4012;37,79;37,7903;-122,40135;37,79015;-122,4013496;37,79012479;10;1;13,53;14,08;14;2/6/2008 13:19;1;17
350;5;16;-122,4054;-122,4051;37,7933;37,7936;-122,40525;37,79345;-122,4052609;37,7934945;23;3;5,76;22,98;14;2/6/2008 13:19;1;17
467;30;20;-122,3979;-122,3976;37,7945;37,7948;-122,39775;37,79465;-122,3978561;37,79463356;19;3;10,19;18,95;14;2/6/2008 13:19;1;17
173;12;8;-122,4033;-122,403;37,7909;37,7912;-122,40315;37,79105;-122,403035;37,79090209;2;2;9,62;22;16;2/6/2008 13:19;1;17
109;17;5;-122,4018;-122,4015;37,79;37,7903;-122,40165;37,79015;-122,4016447;37,79011869;7;1;13,43;13,51;13;2/6/2008 13:19;1;17
108;16;5;-122,4021;-122,4018;37,79;37,7903;-122,40195;37,79015;-122,4019585;37,7900753;7;1;13,32;13,41;13;2/6/2008 13:19;1;17
28;28;1;-122,3985;-122,3982;37,7888;37,7891;-122,39835;37,78895;-122,3984731;37,78907267;4;2;14,92;15,72;15;2/6/2008 13:19;1;17
51;28;2;-122,3985;-122,3982;37,7891;37,7894;-122,39835;37,78925;-122,3983045;37,78920492;14;2;14,96;15,7;15;2/6/2008 13:19;1;17
52;29;2;-122,3982;-122,3979;37,7891;37,7894;-122,39805;37,78925;-122,398112;37,78935485;8;2;15,15;15,56;15;2/6/2008 13:19;1;17
75;29;3;-122,3982;-122,3979;37,7894;37,7897;-122,39805;37,78955;-122,3979696;37,7894676;8;2;15,17;15,54;15;2/6/2008 13:19;1;17
76;30;3;-122,3979;-122,3976;37,7894;37,7897;-122,39775;37,78955;-122,3977915;37,78960853;12;2;15,2;15,53;15;2/6/2008 13:19;1;17
349;4;16;-122,4057;-122,4054;37,7933;37,7936;-122,40555;37,79345;-122,4055574;37,79345901;18;3;5,98;22,9;15;2/6/2008 13:19;1;17
248;18;11;-122,4015;-122,4012;37,7918;37,7921;-122,40135;37,79195;-122,4013481;37,79206467;21;3;3,43;19,02;12;2/6/2008 13:19;1;17
11;11;1;-122,4036;-122,4033;37,7888;37,7891;-122,40345;37,78895;-122,4034489;37,78892866;34;5;10,73;21,78;17;2/6/2008 13:19;1;17
346;1;16;-122,4066;-122,4063;37,7933;37,7936;-122,40645;37,79345;-122,4064413;37,79334991;15;3;13,57;22,47;18;2/6/2008 13:19;1;17
13;13;1;-122,403;-122,4027;37,7888;37,7891;-122,40285;37,78895;-122,4028556;37,78900587;35;5;10,78;21,47;17;2/6/2008 13:19;1;17
12;12;1;-122,4033;-122,403;37,7888;37,7891;-122,40315;37,78895;-122,4031508;37,78896845;31;5;10,75;21,61;17;2/6/2008 13:19;1;17
16;16;1;-122,4021;-122,4018;37,7888;37,7891;-122,40195;37,78895;-122,4020007;37,7889515;66;9;5,7;23;15;2/6/2008 13:19;1;17
449;12;20;-122,4033;-122,403;37,7945;37,7948;-122,40315;37,79465;-122,4031434;37,7946784;54;7;0,63;47,42;14;2/6/2008 13:19;1;17
477;17;21;-122,4018;-122,4015;37,7948;37,7951;-122,40165;37,79495;-122,4015905;37,79490492;37;5;2,48;27,98;13;2/6/2008 13:19;1;17
279;3;13;-122,406;-122,4057;37,7924;37,7927;-122,40585;37,79255;-122,4058803;37,79248823;34;6;0,5;35,56;17;2/6/2008 13:19;1;17
14;14;1;-122,4027;-122,4024;37,7888;37,7891;-122,40255;37,78895;-122,402562;37,7890379;25;5;10,91;20,64;16;2/6/2008 13:19;1;17
351;6;16;-122,4051;-122,4048;37,7933;37,7936;-122,40495;37,79345;-122,4049518;37,79353519;22;4;5,37;23,12;13;2/6/2008 13:19;1;17
20;20;1;-122,4009;-122,4006;37,7888;37,7891;-122,40075;37,78895;-122,4008427;37,78882939;4;1;5,4;33,59;25;2/6/2008 13:19;1;17
15;15;1;-122,4024;-122,4021;37,7888;37,7891;-122,40225;37,78895;-122,402256;37,78907394;30;5;11,07;19,67;16;2/6/2008 13:20;1;17
455;18;20;-122,4015;-122,4012;37,7945;37,7948;-122,40135;37,79465;-122,4014653;37,79465376;21;3;6,13;25,7;14;2/6/2008 13:20;1;17
450;13;20;-122,403;-122,4027;37,7945;37,7948;-122,40285;37,79465;-122,4028528;37,79472418;36;5;1,03;47,81;17;2/6/2008 13:20;1;17
478;18;21;-122,4015;-122,4012;37,7948;37,7951;-122,40135;37,79495;-122,401343;37,79486879;6;1;13,88;14,81;14;2/6/2008 13:20;1;17
505;22;22;-122,4003;-122,4;37,7951;37,7954;-122,40015;37,79525;-122,4002991;37,79515076;1;1;15,13;15,13;15;2/6/2008 13:20;1;17
27;27;1;-122,3988;-122,3985;37,7888;37,7891;-122,39865;37,78895;-122,3986705;37,78891489;23;3;10,49;15,77;14;2/6/2008 13:20;1;17
50;4;3;-122,4057;-122,4054;37,7894;37,7897;-122,40555;37,78955;-122,4055348;37,78960991;37;8;1,48;28,15;12;2/6/2008 13:20;1;17
479;19;21;-122,4012;-122,4009;37,7948;37,7951;-122,40105;37,79495;-122,401029;37,79490113;6;1;13,19;13,75;13;2/6/2008 13:20;1;17
451;14;20;-122,4027;-122,4024;37,7945;37,7948;-122,40255;37,79465;-122,4025604;37,79476433;36;5;1,24;48,03;18;2/6/2008 13:20;1;17
480;20;21;-122,4009;-122,4006;37,7948;37,7951;-122,40075;37,79495;-122,4007416;37,79493384;6;1;12,85;13,14;13;2/6/2008 13:20;1;17
49;3;3;-122,406;-122,4057;37,7894;37,7897;-122,40585;37,78955;-122,4058609;37,78957672;35;5;1,35;28,5;11;2/6/2008 13:20;1;17
452;15;20;-122,4024;-122,4021;37,7945;37,7948;-122,40225;37,79465;-122,4023074;37,79479431;25;5;1,38;48,81;14;2/6/2008 13:20;1;17
490;30;21;-122,3979;-122,3976;37,7948;37,7951;-122,39775;37,79495;-122,3978377;37,79485967;13;3;9,98;20;17;2/6/2008 13:20;1;17
5;5;1;-122,4054;-122,4051;37,7888;37,7891;-122,40525;37,78895;-122,4052908;37,7889311;6;1;16,76;16,81;17;2/6/2008 13:20;1;17
53;7;3;-122,4048;-122,4045;37,7894;37,7897;-122,40465;37,78955;-122,4045868;37,78968811;1;1;25;25;25;2/6/2008 13:20;1;17
28;5;2;-122,4054;-122,4051;37,7891;37,7894;-122,40525;37,78925;-122,4053462;37,78921178;5;1;16,82;16,95;17;2/6/2008 13:20;1;17
301;2;14;-122,4063;-122,406;37,7927;37,793;-122,40615;37,79285;-122,4060332;37,7928595;6;1;13,33;13,38;13;2/6/2008 13:20;1;17
324;2;15;-122,4063;-122,406;37,793;37,7933;-122,40615;37,79315;-122,4060911;37,79315843;7;1;13,38;13,43;13;2/6/2008 13:20;1;17
27;4;2;-122,4057;-122,4054;37,7891;37,7894;-122,40555;37,78925;-122,4055481;37,78938675;3;1;16,56;17;17;2/6/2008 13:20;1;17
439;25;19;-122,3994;-122,3991;37,7942;37,7945;-122,39925;37,79435;-122,3992564;37,79425748;6;1;11,71;11,74;12;2/6/2008 13:20;1;17
438;24;19;-122,3997;-122,3994;37,7942;37,7945;-122,39955;37,79435;-122,3995587;37,79422088;7;1;11,67;11,71;12;2/6/2008 13:20;1;17
414;23;18;-122,4;-122,3997;37,7939;37,7942;-122,39985;37,79405;-122,3998609;37,79418428;6;1;11,63;11,66;12;2/6/2008 13:20;1;17
192;31;8;-122,3976;-122,3973;37,7909;37,7912;-122,39745;37,79105;-122,3974497;37,79107137;21;3;3,55;14,95;7;2/6/2008 13:19;2;17
290;14;13;-122,4027;-122,4024;37,7924;37,7927;-122,40255;37,79255;-122,4026932;37,79244003;5;5;3,83;18,74;10;2/6/2008 13:19;2;17
289;13;13;-122,403;-122,4027;37,7924;37,7927;-122,40285;37,79255;-122,402725;37,79256199;26;5;3,91;18,7;10;2/6/2008 13:19;2;17
242;35;10;-122,3964;-122,3961;37,7915;37,7918;-122,39625;37,79165;-122,3963294;37,79156391;16;4;2,4;16,32;6;2/6/2008 13:19;2;17
219;35;9;-122,3964;-122,3961;37,7912;37,7915;-122,39625;37,79135;-122,3961754;37,79143842;16;4;2,34;16,21;6;2/6/2008 13:19;2;17
267;14;12;-122,4027;-122,4024;37,7921;37,7924;-122,40255;37,79225;-122,4026613;37,792243;35;5;3,28;18,97;10;2/6/2008 13:19;2;17
481;21;21;-122,4006;-122,4003;37,7948;37,7951;-122,40045;37,79495;-122,4004;37,7949766;11;2;9;12,79;11;2/6/2008 13:19;2;17
213;29;9;-122,3982;-122,3979;37,7912;37,7915;-122,39805;37,79135;-122,3979349;37,79147279;6;3;3,66;14,55;7;2/6/2008 13:19;2;17
214;30;9;-122,3979;-122,3976;37,7912;37,7915;-122,39775;37,79135;-122,3977537;37,79132855;24;3;3,64;14,61;7;2/6/2008 13:19;2;17
541;35;23;-122,3964;-122,3961;37,7954;37,7957;-122,39625;37,79555;-122,3962577;37,79556656;7;1;0,03;0,09;0;2/6/2008 13:19;2;17
279;26;12;-122,3991;-122,3988;37,7921;37,7924;-122,39895;37,79225;-122,3989452;37,79236741;7;1;5,95;6,15;6;2/6/2008 13:19;2;17
236;29;10;-122,3982;-122,3979;37,7915;37,7918;-122,39805;37,79165;-122,3980799;37,79158819;18;3;3,67;14,54;7;2/6/2008 13:19;2;17
508;25;22;-122,3994;-122,3991;37,7951;37,7954;-122,39925;37,79525;-122,3991994;37,7951815;15;5;1,5;12,64;8;2/6/2008 13:19;2;17
472;12;21;-122,4033;-122,403;37,7948;37,7951;-122,40315;37,79495;-122,4032087;37,79496225;35;4;0,2;22;11;2/6/2008 13:19;2;17
495;12;22;-122,4033;-122,403;37,7951;37,7954;-122,40315;37,79525;-122,4032144;37,7951969;29;3;0,04;21,47;7;2/6/2008 13:19;2;17
257;27;11;-122,3988;-122,3985;37,7918;37,7921;-122,39865;37,79195;-122,3985386;37,79198424;15;3;3,94;13,58;7;2/6/2008 13:20;2;17
235;28;10;-122,3985;-122,3982;37,7915;37,7918;-122,39835;37,79165;-122,3982986;37,79173088;15;3;3,7;14,44;7;2/6/2008 13:20;2;17
379;34;16;-122,3967;-122,3964;37,7933;37,7936;-122,39655;37,79345;-122,3964554;37,79349289;10;2;3;6,64;5;2/6/2008 13:20;2;17
518;12;23;-122,4033;-122,403;37,7954;37,7957;-122,40315;37,79555;-122,4031727;37,79553281;17;2;0,25;13,04;7;2/6/2008 13:20;2;17
426;12;19;-122,4033;-122,403;37,7942;37,7945;-122,40315;37,79435;-122,403096;37,79436264;21;2;2,99;9,52;7;2/6/2008 13:20;2;17
