id;grupo_long;grupo_lat;lon_minima;lon_maxima;lat_minima;lat_maxima;ccentro_lon;ccentro_lat;pcentro_lon;pcentro_lat;cant_puntos;cant_vehiculos;vel_min;vel_max;vel_prom;tiempo;grupo;ciclo
118;3;6;-122,406;-122,4057;37,7903;37,7906;-122,40585;37,79045;-122,4058456;37,79053783;12;2;14,98;21,31;18;2/6/2008 13:28;1;20
48;2;3;-122,4063;-122,406;37,7894;37,7897;-122,40615;37,78955;-122,4061609;37,78953899;36;6;2,74;23,95;14;2/6/2008 13:28;1;20
119;4;6;-122,4057;-122,4054;37,7903;37,7906;-122,40555;37,79045;-122,4055493;37,79057472;14;2;14,7;20,83;18;2/6/2008 13:28;1;20
130;15;6;-122,4024;-122,4021;37,7903;37,7906;-122,40225;37,79045;-122,4022958;37,79045022;64;6;4,58;31,57;16;2/6/2008 13:28;1;20
120;5;6;-122,4054;-122,4051;37,7903;37,7906;-122,40525;37,79045;-122,4053692;37,79059686;2;2;14,67;20,4;18;2/6/2008 13:28;1;20
143;5;7;-122,4054;-122,4051;37,7906;37,7909;-122,40525;37,79075;-122,4052344;37,79061339;10;2;14,51;20,35;17;2/6/2008 13:28;1;20
360;15;16;-122,4024;-122,4021;37,7933;37,7936;-122,40225;37,79345;-122,4021263;37,79353968;2;1;16;16,03;16;2/6/2008 13:28;1;20
245;15;11;-122,4024;-122,4021;37,7918;37,7921;-122,40225;37,79195;-122,4022472;37,7919517;35;5;15,89;36,88;24;2/6/2008 13:28;1;20
276;23;12;-122,4;-122,3997;37,7921;37,7924;-122,39985;37,79225;-122,3998231;37,79223793;50;8;10,24;29,19;17;2/6/2008 13:28;1;20
144;6;7;-122,4051;-122,4048;37,7906;37,7909;-122,40495;37,79075;-122,4049649;37,79064645;14;2;14,28;20,08;17;2/6/2008 13:28;1;20
247;17;11;-122,4018;-122,4015;37,7918;37,7921;-122,40165;37,79195;-122,4016539;37,79202941;36;6;10,08;31,62;21;2/6/2008 13:28;1;20
279;26;12;-122,3991;-122,3988;37,7921;37,7924;-122,39895;37,79225;-122,3989452;37,79236741;49;6;10,4;28,29;18;2/6/2008 13:28;1;20
361;16;16;-122,4021;-122,4018;37,7933;37,7936;-122,40195;37,79345;-122,4020038;37,79343672;11;1;15,86;16,2;16;2/6/2008 13:28;1;20
278;25;12;-122,3994;-122,3991;37,7921;37,7924;-122,39925;37,79225;-122,3992618;37,79232526;49;6;10,37;28,46;18;2/6/2008 13:28;1;20
145;7;7;-122,4048;-122,4045;37,7906;37,7909;-122,40465;37,79075;-122,4046574;37,7906889;12;2;13,32;19,7;16;2/6/2008 13:28;1;20
272;19;12;-122,4012;-122,4009;37,7921;37,7924;-122,40105;37,79225;-122,4009756;37,79218566;32;7;10,15;29,68;20;2/6/2008 13:28;1;20
20;20;1;-122,4009;-122,4006;37,7888;37,7891;-122,40075;37,78895;-122,4007577;37,78888611;16;3;9,19;21,73;15;2/6/2008 13:28;1;20
246;16;11;-122,4021;-122,4018;37,7918;37,7921;-122,40195;37,79195;-122,4019376;37,79198341;35;6;10,02;34,57;22;2/6/2008 13:28;1;20
362;17;16;-122,4018;-122,4015;37,7933;37,7936;-122,40165;37,79345;-122,4016434;37,79349289;7;1;16,2;16,23;16;2/6/2008 13:28;1;20
277;24;12;-122,3997;-122,3994;37,7921;37,7924;-122,39955;37,79225;-122,3995759;37,79228583;43;6;10,31;28,81;18;2/6/2008 13:28;1;20
122;30;5;-122,3979;-122,3976;37,79;37,7903;-122,39775;37,79015;-122,3978611;37,79001941;11;5;11,98;22;17;2/6/2008 13:28;1;20
121;29;5;-122,3982;-122,3979;37,79;37,7903;-122,39805;37,79015;-122,3980562;37,7901632;39;6;12,01;33;17;2/6/2008 13:28;1;20
